,0.08333333333333333,0.16666666666666666,1,2
280,754.8036153766107,814.8094421372482,1227.9638779212182,1526.13037797199
281,753.9413077658689,814.054322597666,1227.48300972782,1525.7543597753354
282,753.0794211258458,813.2996287624767,1227.0023605024064,1525.3784883589983
283,752.2179561626772,812.5453608482505,1226.5219301447846,1525.0027636412274
284,751.3569135818332,811.7915190707931,1226.0417185547499,1524.62718554094
285,750.4962940880987,811.038103645124,1225.5617256317798,1524.2517539768533
286,749.6360983855682,810.285114785502,1225.0819512755359,1523.876468867561
287,748.7763271776457,809.5325527053967,1224.6023953858562,1523.5013301319907
288,747.9169811670372,808.780417617518,1224.123057862363,1523.1263376892011
289,747.0580610557495,808.0287097337778,1223.6439386048562,1522.751491458048
290,746.199567545078,807.2774292653585,1223.1650375132106,1522.3767913577717
291,745.3415013356039,806.5265764226162,1222.6863544870819,1522.0022373069248
292,744.4838631271934,805.7761514151532,1222.2078894264978,1521.6278292252057
293,743.6266536189908,805.0261544518166,1221.7296422310667,1521.2535670313441
294,742.7698735094082,804.2765857406403,1221.2516128008629,1520.879450645241
295,741.9135234961275,803.5274454888972,1220.7738010357377,1520.505479985828
296,741.0576042760915,802.7787339031076,1220.2962068354163,1520.1316549723872
297,740.2021165454926,802.0304511889724,1219.818830100189,1519.757975524304
298,739.347060999796,801.2825975514697,1219.3416707297176,1519.3844415613116
299,738.492438333685,800.5351731947476,1218.864728624233,1519.0110530027346
300,737.6382492411053,799.7881783222233,1218.3880036835371,1518.6378097684778
301,736.7844944152303,799.0416131364966,1217.9114958078899,1518.2647117780325
302,735.9311745484679,798.2954778394278,1217.4352048971252,1517.891758950983
303,735.0782903324503,797.54977263208,1216.9591308515376,1517.5189512075467
304,734.2258424580341,796.8044977147447,1216.4832735710827,1517.1462884669108
305,733.3738316152844,796.059653286939,1216.0076329559836,1516.77377064976
306,732.5222584934916,795.315239547393,1215.5322089063218,1516.4013976752126
307,731.6711237811428,794.5712566940665,1215.057001322436,1516.0291694638097
308,730.8204281659282,793.8277049241647,1214.5820101044342,1515.6570859354374
309,729.9701723347359,793.0845844340813,1214.1072351524745,1515.2851470102564
310,729.1203569736454,792.3418954194306,1213.632676366974,1514.9133526085693
311,728.2709827679239,791.5996380750937,1213.1583336480076,1514.5417026504817
312,727.4220504020163,790.857812595121,1212.6842068961041,1514.1701970561703
313,726.5735605595503,790.1164191728251,1212.2102960114473,1513.798835745894
314,725.7255139233239,789.3754580007285,1211.7366008943752,1513.4276186405655
315,724.8779111753006,788.6349292705795,1211.2631214452783,1513.05654566034
316,724.0307529966069,787.8948331733393,1210.7898575646975,1512.6856167254596
317,723.1840400675314,787.155169899183,1210.3168091529233,1512.3148317570958
318,722.3377730675045,786.4159396375494,1209.8439761103987,1511.9441906753548
319,721.4919526751135,785.6771425770544,1209.3713583376134,1511.5736934015538
320,720.646579568087,784.93877890556,1208.898955735204,1511.2033398554554
321,719.8016544232937,784.2008488101394,1208.426768203655,1510.8331299588
322,718.9571779167277,783.4633524771166,1207.9547956432973,1510.4630636320287
323,718.113150723522,782.7262900919948,1207.4830379549028,1510.0931407956919
324,717.269573517925,781.9896618395287,1207.011495038993,1509.7233613714939
325,716.4264469733073,781.2534679036899,1206.5401667963256,1509.353725280097
326,715.5837717621516,780.5177084676702,1206.0690531273046,1508.9842324428296
327,714.7415485560559,779.7823837138699,1205.5981539328725,1508.614882780259
328,713.8997780257175,779.0474938239515,1205.1274691135147,1508.2456762138472
329,713.0584608409379,778.3130389787652,1204.65699857015,1507.8766126653916
330,712.2175976706085,777.5790193583834,1204.1867422032415,1507.5076920551578
331,711.3771891827141,776.8454351421271,1203.7166999138835,1507.1389143058059
332,710.5372360443232,776.1122865085017,1203.2468716028109,1506.770279337644
333,709.6977389215917,775.3795736352893,1202.777257170692,1506.4017870724113
334,708.8586984797471,774.6472966994354,1202.3078565185283,1506.0334374319834
335,708.0201153830835,773.9154558771447,1201.838669547056,1505.6652303375424
336,707.1819902949735,773.1840513438385,1201.3696961573419,1505.2971657111138
337,706.344323877845,772.4530832741566,1200.9009362502845,1504.9292434742324
338,705.5071167931824,771.7225518419618,1200.432389726717,1504.5614635485579
339,704.6703697015314,770.9924572203402,1199.9640564876952,1504.1938258557955
340,703.8340832624774,770.2627995816047,1199.4959364342076,1503.8263303179579
341,702.9982581346555,769.5335790972877,1199.028029467468,1503.4589768574313
342,702.1628949757333,768.8047959381513,1198.5603354882214,1503.091765395574
343,701.3279944424246,768.0764502741672,1198.092854397733,1502.724695854351
344,700.4935571904634,767.3485422745482,1197.6255860969961,1502.3577681563388
345,699.6595838746134,766.6210721077109,1197.158530487226,1501.9909822233312
346,698.8260751486584,765.8940399413118,1196.6916874696637,1501.6243379775292
347,697.9930316653983,765.1674459422154,1196.2250569454695,1501.2578353414922
348,697.1604540766521,764.4412902765216,1195.7586388158254,1500.8914742370462
349,696.3283430332415,763.7155731095665,1195.2924329819361,1500.525254587193
350,695.4966991849788,762.9902946058764,1194.8264393449224,1500.1591763137583
351,694.6655231806844,762.2654549292301,1194.3606578064257,1499.7932393392496
352,693.8348156681891,761.5410542426127,1193.8950882675038,1499.4274435864459
353,693.0045772942944,760.8170927082442,1193.4297306296319,1499.0617889782134
354,692.1748087047943,760.0935704875726,1192.9645847940994,1498.696275436639
355,691.3455105444589,759.3704877412656,1192.4996506624138,1498.3309028844355
356,690.5166834570359,758.6478446291928,1192.0349281357921,1497.96567124466
357,689.6883280852483,757.9256413104995,1191.5704171158686,1497.6005804401002
358,688.8604450707815,757.2038779435072,1191.1061175041873,1497.2356303933734
359,688.0330350542924,756.482554685789,1190.6420292020023,1496.8708210274144
360,687.2060986753861,755.7616716941234,1190.1781521110809,1496.5061522651936
361,686.379636572631,755.0412291245332,1189.7144861327997,1496.1416240303072
362,685.5536493835434,754.3212271322734,1189.2510311689407,1495.7772362447888
363,684.7281377445815,753.6016658717863,1188.787787120998,1495.4129888328432
364,683.9031022911518,752.8825454967825,1188.3247538904689,1495.0488817171345
365,683.0785436575884,752.1638661601773,1187.8619313793583,1494.6849148203896
366,682.254462477169,751.4456280141078,1187.3993194890759,1494.3210880667243
367,681.4308593820945,750.727831209952,1186.9369181214356,1493.9574013794925
368,680.6077350034907,750.0104758983073,1186.4747271781537,1493.5938546810235
369,679.7850899714006,749.2935622289992,1186.0127465610528,1493.2304478961414
370,678.962924914787,748.5770903510645,1185.5509761720518,1492.8671809475175
371,678.1412404615266,747.86106041281,1185.0894159127727,1492.5040537590085
372,677.3200372383972,747.1454725617089,1184.628065685138,1492.1410662542144
373,676.4993158710806,746.4303269445052,1184.1669253909674,1491.7782183567897
374,675.6790769841643,745.7156237071761,1183.7059949324805,1491.4155099904174
375,674.8593212011222,745.0013629948928,1183.2452742110943,1491.052941080668
376,674.0400491443224,744.2875449520684,1182.7847631293214,1490.69051154594
377,673.2212614350251,743.5741697223575,1182.3244615888682,1490.3282213154826
378,672.4029586933632,742.8612374486313,1181.864369491639,1489.9660703118843
